BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff
Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)
Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1
Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0

117770	13218	117770	46	117770	0	117770	1	117770	5329,9
117780	13219	117780	46,1	117780	0	117780	1	117780	5329,9
117790	13220	117790	32,8	117790	0	117790	1	117790	5329,9
117800	13221	117800	40,2	117800	0	117800	1	117800	5329,9
117810	13222	117810	46,1	117810	0	117810	1	117810	5329,9
117820	13223	117820	45,6	117820	0	117820	1	117820	5329,9
117830	13224	117830	40,7	117830	0	117830	1	117830	5329,9
117840	13225	117840	57,9	117840	0	117840	1	117840	5329,9
117850	13226	117850	51,6	117850	0	117850	1	117850	5329,9
117860	13227	117860	51,9	117860	0	117860	1	117860	5329,9
117870	13228	117870	48,7	117870	0	117870	1	117870	5329,9
117880	13229	117880	43,8	117880	0	117880	1	117880	5329,9
117890	13230	117890	42,8	117890	0	117890	1	117890	5329,9
117900	13231	117900	41,2	117900	0	117900	1	117900	5329,9
117910	13232	117910	43,2	117910	0	117910	1	117910	5329,9
117920	13233	117920	39,8	117920	0	117920	1	117920	5329,9
117930	13234	117930	41,1	117930	0	117930	1	117930	5329,9
117940	13235	117940	43	117940	0	117940	1	117940	5329,9
117950	13236	117950	47,1	117950	0	117950	1	117950	5329,9
117960	13237	117960	25,8	117960	0	117960	1	117960	5329,9
117970	13238	117970	22,4	117970	0	117970	1	117970	5329,9
117980	13239	117980	45,2	117980	0	117980	1	117980	5329,9
117990	13240	117990	46,3	117990	0	117990	1	117990	5329,9
118000	13241	118000	28,4	118000	0	118000	1	118000	5329,9
118010	13242	118010	49	118010	0	118010	1	118010	5329,9
118020	13243	118020	50,2	118020	0	118020	1	118020	5329,9
118030	13244	118030	54,1	118030	0	118030	1	118030	5329,9
118040	13245	118040	45,2	118040	0	118040	1	118040	5329,9
118050	13246	118050	47,1	118050	0	118050	1	118050	5329,9
118060	13247	118060	55,2	118060	0	118060	1	118060	5329,9
118070	13248	118070	40,8	118070	0	118070	1	118070	5329,9
118080	13249	118080	58,7	118080	0	118080	1	118080	5329,9
118090	13250	118090	41,2	118090	0	118090	1	118090	5329,9
118100	13251	118100	42,5	118100	0	118100	1	118100	5329,9
118110	13252	118110	49,3	118110	0	118110	1	118110	5329,9
118120	13253	118120	51,8	118120	0	118120	1	118120	5329,9
118130	13254	118130	41,2	118130	0	118130	1	118130	5329,9
118140	13255	118140	49,6	118140	0	118140	1	118140	5329,9
118150	13256	118150	45,3	118150	0	118150	1	118150	5329,9
118160	13257	118160	52,5	118160	0	118160	3	118160	5329,9
118170	13258	118170	51,5	118170	0	118170	1	118170	5329,9
118180	13259	118180	57,2	118180	0	118180	1	118180	5329,9
118190	13260	118190	47,8	118190	0	118190	1	118190	5329,9
118200	13261	118200	44,4	118200	0	118200	1	118200	5329,9
118210	13262	118210	43,1	118210	0	118210	1	118210	5329,9
118220	13263	118220	41,4	118220	0	118220	1	118220	5329,9
118230	13264	118230	62,3	118230	0	118230	1	118230	5329,9
118240	13265	118240	56,7	118240	0	118240	1	118240	5329,9
118250	13266	118250	45,6	118250	0	118250	1	118250	5329,9
118260	13267	118260	40,7	118260	0	118260	1	118260	5329,9
118270	13268	118270	54,4	118270	0	118270	1	118270	5329,9
118280	13269	118280	48	118280	0	118280	1	118280	5329,9
118290	13270	118290	48,1	118290	0	118290	1	118290	5329,9
118300	13271	118300	45,6	118300	0	118300	1	118300	5329,9
118310	13272	118310	41	118310	0	118310	1	118310	5329,9
118320	13273	118320	46,9	118320	0	118320	1	118320	5329,9
118330	13274	118330	43,9	118330	0	118330	1	118330	5329,9
118340	13275	118340	45,7	118340	0	118340	1	118340	5329,9
118350	13276	118350	42,4	118350	0	118350	1	118350	5329,9
118360	13277	118360	46,4	118360	0	118360	1	118360	5329,9
118370	13278	118370	48,6	118370	0	118370	1	118370	5329,9
118380	13279	118380	40,6	118380	0	118380	1	118380	5329,9
118390	13280	118390	42,7	118390	0	118390	1	118390	5329,9
118400	13281	118400	42,5	118400	0	118400	1	118400	5329,9
118410	13282	118410	41,4	118410	0	118410	1	118410	5329,9
118420	13283	118420	46,9	118420	0	118420	1	118420	5329,9
118430	13284	118430	45,5	118430	0	118430	1	118430	5329,9
118440	13285	118440	43,3	118440	0	118440	1	118440	5329,9
118450	13286	118450	43,5	118450	0	118450	1	118450	5329,9
118460	13287	118460	43	118460	0	118460	1	118460	5329,9
118470	13288	118470	41,8	118470	0	118470	1	118470	5329,9
118480	13289	118480	41,5	118480	0	118480	1	118480	5329,9
118490	13290	118490	41,1	118490	0	118490	1	118490	5329,9
118500	13291	118500	40	118500	0	118500	1	118500	5329,9
118510	13292	118510	41,8	118510	0	118510	1	118510	5329,9
118520	13293	118520	41,6	118520	0	118520	1	118520	5329,9
118530	13294	118530	41,5	118530	0	118530	1	118530	5329,9
118540	13295	118540	41,9	118540	0	118540	1	118540	5329,9
118550	13296	118550	43,8	118550	0	118550	1	118550	5329,9
118560	13297	118560	44,6	118560	0	118560	1	118560	5329,9
118570	13298	118570	40,6	118570	0	118570	1	118570	5329,9
118580	13299	118580	44,2	118580	0	118580	1	118580	5329,9
118590	13300	118590	45	118590	0	118590	1	118590	5329,9
118600	13301	118600	42,1	118600	0	118600	1	118600	5329,9
118610	13302	118610	47,9	118610	0	118610	1	118610	5329,9
118620	13303	118620	45,8	118620	0	118620	1	118620	5329,9
118630	13304	118630	45	118630	0	118630	1	118630	5329,9
118640	13305	118640	49,4	118640	0	118640	3	118640	5329,9
118650	13306	118650	71,4	118650	0	118650	1	118650	5329,9
118660	13307	118660	53,4	118660	0	118660	1	118660	5329,9
118670	13308	118670	45,8	118670	0	118670	1	118670	5329,9
118680	13309	118680	51,1	118680	0	118680	1	118680	5329,9
118690	13310	118690	50,1	118690	0	118690	1	118690	5329,9
118700	13311	118700	42,8	118700	0	118700	1	118700	5329,9
118710	13312	118710	40,7	118710	0	118710	1	118710	5329,9
118720	13313	118720	45,2	118720	0	118720	1	118720	5329,9
118730	13314	118730	40,5	118730	0	118730	1	118730	5329,9
118740	13315	118740	39,9	118740	0	118740	1	118740	5329,9
118750	13316	118750	40,1	118750	0	118750	1	118750	5329,9
118760	13317	118760	45,7	118760	0	118760	1	118760	5329,9
118770	13318	118770	46,3	118770	0	118770	1	118770	5329,9
118780	13319	118780	48,2	118780	0	118780	1	118780	5329,9
118790	13320	118790	38,8	118790	0	118790	1	118790	5329,9
118800	13321	118800	51	118800	0	118800	1	118800	5329,9
118810	13322	118810	26,9	118810	0	118810	1	118810	5329,9
118820	13323	118820	40,5	118820	0	118820	1	118820	5329,9
118830	13324	118830	43,8	118830	0	118830	1	118830	5329,9
118840	13325	118840	42,1	118840	0	118840	1	118840	5329,9
118850	13326	118850	35,6	118850	0	118850	1	118850	5329,9
118860	13327	118860	29,5	118860	0	118860	1	118860	5329,9
118870	13328	118870	43,2	118870	0	118870	1	118870	5329,9
118880	13329	118880	43,8	118880	0	118880	1	118880	5329,9
118890	13330	118890	49,9	118890	0	118890	1	118890	5329,9
118900	13331	118900	47,5	118900	0	118900	1	118900	5329,9
118910	13332	118910	56,5	118910	0	118910	1	118910	5329,9
118920	13333	118920	47,9	118920	0	118920	1	118920	5329,9
118930	13334	118930	51,2	118930	0	118930	1	118930	5329,9
118940	13335	118940	60,3	118940	0	118940	1	118940	5329,9
118950	13336	118950	58,9	118950	0	118950	1	118950	5329,9
118960	13337	118960	42,3	118960	0	118960	1	118960	5329,9
118970	13338	118970	40,4	118970	0	118970	1	118970	5329,9
118980	13339	118980	43,2	118980	0	118980	1	118980	5329,9
118990	13340	118990	44	118990	0	118990	1	118990	5329,9
119000	13341	119000	44,1	119000	0	119000	1	119000	5329,9
119010	13342	119010	40,3	119010	0	119010	1	119010	5329,9
119020	13343	119020	36,6	119020	0	119020	1	119020	5329,9
119030	13344	119030	37,5	119030	0	119030	1	119030	5329,9
119040	13345	119040	40	119040	0	119040	1	119040	5329,9
119050	13346	119050	38,4	119050	0	119050	1	119050	5329,9
119060	13347	119060	93,8	119060	0	119060	1	119060	5329,9
119070	13348	119070	49,6	119070	0	119070	1	119070	5329,9
119080	13349	119080	41,6	119080	0	119080	1	119080	5329,9
119090	13350	119090	49,4	119090	0	119090	1	119090	5329,9
119100	13351	119100	53	119100	0	119100	1	119100	5329,9
119110	13352	119110	45,8	119110	0	119110	1	119110	5329,9
119120	13353	119120	58,4	119120	0	119120	1	119120	5329,9
119130	13354	119130	39,7	119130	0	119130	1	119130	5329,9
119140	13355	119140	40,5	119140	0	119140	1	119140	5329,9
119150	13356	119150	41,3	119150	0	119150	1	119150	5329,9
119160	13357	119160	41,2	119160	0	119160	1	119160	5329,9
119170	13358	119170	43,2	119170	0	119170	1	119170	5329,9
119180	13359	119180	43,3	119180	0	119180	1	119180	5329,9
119190	13360	119190	43	119190	0	119190	1	119190	5329,9
119200	13361	119200	45,5	119200	0	119200	1	119200	5329,9
119210	13362	119210	48,3	119210	0	119210	1	119210	5329,9
119220	13363	119220	51,8	119220	0	119220	1	119220	5329,9
119230	13364	119230	51,7	119230	0	119230	1	119230	5329,9
119240	13365	119240	46,7	119240	0	119240	1	119240	5329,9
119250	13366	119250	45,4	119250	0	119250	1	119250	5329,9
119260	13367	119260	43,4	119260	0	119260	1	119260	5329,9
119270	13368	119270	47,6	119270	0	119270	1	119270	5329,9
119280	13369	119280	41,5	119280	0	119280	1	119280	5329,9
119290	13370	119290	48,8	119290	0	119290	1	119290	5329,9
119300	13371	119300	45,5	119300	0	119300	1	119300	5329,9
119310	13372	119310	41,2	119310	0	119310	1	119310	5329,9
119320	13373	119320	43,5	119320	0	119320	1	119320	5329,9
119330	13374	119330	40,5	119330	0	119330	1	119330	5329,9
119340	13375	119340	42,4	119340	0	119340	1	119340	5329,9
119350	13376	119350	46,5	119350	0	119350	1	119350	5329,9
119360	13377	119360	45,5	119360	0	119360	1	119360	5329,9
119370	13378	119370	40,8	119370	0	119370	1	119370	5329,9
119380	13379	119380	42,7	119380	0	119380	1	119380	5329,9
119390	13380	119390	38,9	119390	0	119390	1	119390	5329,9
119400	13381	119400	43,5	119400	0	119400	1	119400	5329,9
119410	13382	119410	41,7	119410	0	119410	1	119410	5329,9
119420	13383	119420	43,1	119420	0	119420	1	119420	5329,9
119430	13384	119430	41,1	119430	0	119430	1	119430	5329,9
119440	13385	119440	52,4	119440	0	119440	1	119440	5329,9
119450	13386	119450	49,1	119450	0	119450	1	119450	5329,9
119460	13387	119460	46,6	119460	0	119460	1	119460	5329,9
119470	13388	119470	46	119470	0	119470	1	119470	5329,9
119480	13389	119480	48,5	119480	0	119480	1	119480	5329,9
119490	13390	119490	44,8	119490	0	119490	1	119490	5329,9
119500	13391	119500	33,5	119500	0	119500	1	119500	5329,9
119510	13392	119510	45,6	119510	0	119510	1	119510	5329,9
119520	13393	119520	47,8	119520	0	119520	1	119520	5329,9
119530	13394	119530	28,3	119530	0	119530	1	119530	5329,9
119540	13395	119540	46,5	119540	0	119540	1	119540	5329,9
119550	13396	119550	42,1	119550	0	119550	1	119550	5329,9
119560	13397	119560	53,1	119560	0	119560	1	119560	5329,9
119570	13398	119570	49	119570	0	119570	1	119570	5329,9
119580	13399	119580	44,4	119580	0	119580	1	119580	5329,9
119590	13400	119590	40,7	119590	0	119590	1	119590	5329,9
119600	13401	119600	46,3	119600	0	119600	1	119600	5329,9
119610	13402	119610	45,3	119610	0	119610	1	119610	5329,9
119620	13403	119620	40,9	119620	0	119620	1	119620	5329,9
119630	13404	119630	45,3	119630	0	119630	1	119630	5329,9
119640	13405	119640	42,9	119640	0	119640	3	119640	5329,9
119650	13406	119650	72,4	119650	0	119650	1	119650	5329,9
119660	13407	119660	29,6	119660	0	119660	1	119660	5329,9
119670	13408	119670	44	119670	0	119670	1	119670	5329,9
119680	13409	119680	33,3	119680	0	119680	1	119680	5329,9
119690	13410	119690	24,5	119690	0	119690	1	119690	5329,9
119700	13411	119700	53,5	119700	0	119700	1	119700	5329,9
119710	13412	119710	41,5	119710	0	119710	1	119710	5329,9
119720	13413	119720	40,6	119720	0	119720	1	119720	5329,9
119730	13414	119730	43,4	119730	0	119730	1	119730	5329,9
119740	13415	119740	54,7	119740	0	119740	1	119740	5329,9
119750	13416	119750	41,5	119750	0	119750	1	119750	5329,9
119760	13417	119760	39,4	119760	0	119760	1	119760	5329,9
119770	13418	119770	41,9	119770	0	119770	1	119770	5329,9
119780	13419	119780	37,7	119780	0	119780	1	119780	5329,9
119790	13420	119790	44,9	119790	0	119790	1	119790	5329,9
119800	13421	119800	53,1	119800	0	119800	1	119800	5329,9
119810	13422	119810	51,7	119810	0	119810	1	119810	5329,9
119820	13423	119820	41	119820	0	119820	1	119820	5329,9
119830	13424	119830	51,1	119830	0	119830	1	119830	5329,9
119840	13425	119840	40,9	119840	0	119840	1	119840	5329,9
119850	13426	119850	42,9	119850	0	119850	1	119850	5329,9
119860	13427	119860	45,2	119860	0	119860	1	119860	5329,9
119870	13428	119870	42	119870	0	119870	1	119870	5329,9
119880	13429	119880	36,9	119880	0	119880	1	119880	5329,9
119890	13430	119890	44	119890	0	119890	1	119890	5329,9
119900	13431	119900	48,4	119900	0	119900	1	119900	5329,9
119910	13432	119910	34,2	119910	0	119910	1	119910	5329,9
119920	13433	119920	42,7	119920	0	119920	1	119920	5329,9
119930	13434	119930	46,1	119930	0	119930	1	119930	5329,9
119940	13435	119940	54	119940	0	119940	1	119940	5329,9
119950	13436	119950	49,4	119950	0	119950	1	119950	5329,9
119960	13437	119960	49,2	119960	0	119960	1	119960	5329,9
119970	13438	119970	51,6	119970	0	119970	1	119970	5329,9
119980	13439	119980	53,1	119980	0	119980	1	119980	5329,9
119990	13440	119990	50	119990	0	119990	1	119990	5329,9
120000	13441	120000	55,8	120000	0	120000	1	120000	5329,9
120010	13442	120010	41,9	120010	0	120010	1	120010	5329,9
120020	13443	120020	49,6	120020	0	120020	1	120020	5329,9
120030	13444	120030	53,7	120030	0	120030	1	120030	5329,9
120040	13445	120040	58,7	120040	0	120040	1	120040	5329,9
120050	13446	120050	41,4	120050	0	120050	1	120050	5329,9
120060	13447	120060	48,6	120060	0	120060	1	120060	5329,9
120070	13448	120070	55,5	120070	0	120070	1	120070	5329,9
120080	13449	120080	41	120080	0	120080	1	120080	5329,9
120090	13450	120090	44	120090	0	120090	1	120090	5329,9
120100	13451	120100	40,9	120100	0	120100	1	120100	5329,9
120110	13452	120110	42,6	120110	0	120110	1	120110	5329,9
120120	13453	120120	26,3	120120	0	120120	1	120120	5329,9
120130	13454	120130	43,2	120130	0	120130	1	120130	5329,9
120140	13455	120140	40,7	120140	0	120140	1	120140	5329,9
120150	13456	120150	45,2	120150	0	120150	1	120150	5329,9
120160	13457	120160	32,6	120160	0	120160	1	120160	5329,9
120170	13458	120170	43	120170	0	120170	1	120170	5329,9
120180	13459	120180	43,2	120180	0	120180	1	120180	5329,9
120190	13460	120190	39,9	120190	0	120190	1	120190	5329,9
120200	13461	120200	43,7	120200	0	120200	1	120200	5329,9
120210	13462	120210	46,1	120210	0	120210	1	120210	5329,9
120220	13463	120220	44,3	120220	0	120220	1	120220	5329,9
120230	13464	120230	45,1	120230	0	120230	1	120230	5329,9
120240	13465	120240	43,1	120240	0	120240	1	120240	5329,9
120250	13466	120250	39,8	120250	0	120250	1	120250	5329,9
120260	13467	120260	40,5	120260	0	120260	1	120260	5329,9
120270	13468	120270	40,2	120270	0	120270	1	120270	5329,9
120280	13469	120280	46,8	120280	0	120280	1	120280	5329,9
120290	13470	120290	44,6	120290	0	120290	1	120290	5329,9
120300	13471	120300	37,9	120300	0	120300	1	120300	5329,9
120310	13472	120310	42	120310	0	120310	1	120310	5329,9
120320	13473	120320	41,1	120320	0	120320	1	120320	5329,9
120330	13474	120330	40,9	120330	0	120330	1	120330	5329,9
120340	13475	120340	48,2	120340	0	120340	1	120340	5329,9
120350	13476	120350	56,8	120350	0	120350	1	120350	5329,9
120360	13477	120360	39,6	120360	0	120360	1	120360	5329,9
120370	13478	120370	45,2	120370	0	120370	1	120370	5329,9
120380	13479	120380	40,7	120380	0	120380	1	120380	5329,9
120390	13480	120390	40,7	120390	0	120390	1	120390	5329,9
120400	13481	120400	45,4	120400	0	120400	1	120400	5329,9
120410	13482	120410	40,5	120410	0	120410	1	120410	5329,9
120420	13483	120420	46,1	120420	0	120420	1	120420	5329,9
120430	13484	120430	45,2	120430	0	120430	1	120430	5329,9
120440	13485	120440	45,8	120440	0	120440	1	120440	5329,9
120450	13486	120450	42,2	120450	0	120450	1	120450	5329,9
120460	13487	120460	42,6	120460	0	120460	1	120460	5329,9
120470	13488	120470	41,1	120470	0	120470	1	120470	5329,9
120480	13489	120480	42,9	120480	0	120480	1	120480	5329,9
120490	13490	120490	41,8	120490	0	120490	1	120490	5329,9
120500	13491	120500	47	120500	0	120500	1	120500	5329,9
120510	13492	120510	46,6	120510	0	120510	1	120510	5329,9
120520	13493	120520	51,9	120520	0	120520	1	120520	5329,9
120530	13494	120530	37,3	120530	0	120530	1	120530	5329,9
120540	13495	120540	37,2	120540	0	120540	1	120540	5329,9
120550	13496	120550	58,8	120550	0	120550	1	120550	5329,9
120560	13497	120560	42,8	120560	0	120560	1	120560	5329,9
120570	13498	120570	52,4	120570	0	120570	1	120570	5329,9
120580	13499	120580	43,7	120580	0	120580	1	120580	5329,9
120590	13500	120590	40,3	120590	0	120590	1	120590	5329,9
120600	13501	120600	42,1	120600	0	120600	1	120600	5329,9
120610	13502	120610	39,9	120610	0	120610	1	120610	5329,9
120620	13503	120620	42	120620	0	120620	1	120620	5329,9
120630	13504	120630	41,4	120630	0	120630	1	120630	5329,9
120640	13505	120640	43,3	120640	0	120640	3	120640	5329,9
120650	13506	120650	68,4	120650	0	120650	1	120650	5329,9
120660	13507	120660	44,2	120660	0	120660	1	120660	5329,9
120670	13508	120670	42,8	120670	0	120670	1	120670	5329,9
120680	13509	120680	45,1	120680	0	120680	1	120680	5329,9
120690	13510	120690	53,9	120690	0	120690	1	120690	5329,9
120700	13511	120700	40,3	120700	0	120700	1	120700	5329,9
120710	13512	120710	44,9	120710	0	120710	1	120710	5329,9
120720	13513	120720	45,7	120720	0	120720	1	120720	5329,9
120730	13514	120730	31,9	120730	0	120730	1	120730	5329,9
120740	13515	120740	36,3	120740	0	120740	1	120740	5329,9
120750	13516	120750	49,8	120750	0	120750	1	120750	5329,9
120760	13517	120760	48,4	120760	0	120760	1	120760	5329,9
120770	13518	120770	53,5	120770	0	120770	1	120770	5329,9
120780	13519	120780	42,4	120780	0	120780	1	120780	5329,9
120790	13520	120790	31,1	120790	0	120790	1	120790	5329,9
120800	13521	120800	53,2	120800	0	120800	1	120800	5329,9
120810	13522	120810	51,5	120810	0	120810	1	120810	5329,9
120820	13523	120820	43	120820	0	120820	1	120820	5329,9
120830	13524	120830	54,1	120830	0	120830	1	120830	5329,9
120840	13525	120840	47,6	120840	0	120840	1	120840	5329,9
120850	13526	120850	50,8	120850	0	120850	1	120850	5329,9
120860	13527	120860	50,4	120860	0	120860	1	120860	5329,9
120870	13528	120870	43,3	120870	0	120870	1	120870	5329,9
120880	13529	120880	54,6	120880	0	120880	1	120880	5329,9
120890	13530	120890	42,9	120890	0	120890	1	120890	5329,9
120900	13531	120900	57,2	120900	0	120900	1	120900	5329,9
120910	13532	120910	44,6	120910	0	120910	1	120910	5329,9
120920	13533	120920	47,8	120920	0	120920	1	120920	5329,9
120930	13534	120930	39,9	120930	0	120930	1	120930	5329,9
120940	13535	120940	42,7	120940	0	120940	1	120940	5329,9
120950	13536	120950	42,5	120950	0	120950	1	120950	5329,9
120960	13537	120960	41,6	120960	0	120960	1	120960	5329,9
120970	13538	120970	46,3	120970	0	120970	1	120970	5329,9
120980	13539	120980	50,3	120980	0	120980	1	120980	5329,9
120990	13540	120990	54,8	120990	0	120990	1	120990	5329,9
121000	13541	121000	43	121000	0	121000	1	121000	5329,9
121010	13542	121010	39,4	121010	0	121010	1	121010	5329,9
121020	13543	121020	25,8	121020	0	121020	1	121020	5329,9
121030	13544	121030	46,8	121030	0	121030	1	121030	5329,9
121040	13545	121040	52,7	121040	0	121040	1	121040	5329,9
121050	13546	121050	41,4	121050	0	121050	1	121050	5329,9
121060	13547	121060	39,1	121060	0	121060	1	121060	5329,9
121070	13548	121070	39	121070	0	121070	1	121070	5329,9
121080	13549	121080	41,7	121080	0	121080	1	121080	5329,9
121090	13550	121090	40,6	121090	0	121090	1	121090	5329,9
121100	13551	121100	40	121100	0	121100	1	121100	5329,9
121110	13552	121110	44,1	121110	0	121110	1	121110	5329,9
121120	13553	121120	42,2	121120	0	121120	1	121120	5329,9
121130	13554	121130	44,5	121130	0	121130	1	121130	5329,9
121140	13555	121140	39,6	121140	0	121140	1	121140	5329,9
121150	13556	121150	39,8	121150	0	121150	1	121150	5329,9
121160	13557	121160	38,7	121160	0	121160	1	121160	5329,9
121170	13558	121170	39,4	121170	0	121170	1	121170	5329,9
121180	13559	121180	38,7	121180	0	121180	1	121180	5329,9
121190	13560	121190	43	121190	0	121190	1	121190	5329,9
121200	13561	121200	41,7	121200	0	121200	1	121200	5329,9
121210	13562	121210	41,1	121210	0	121210	1	121210	5329,9
121220	13563	121220	37,6	121220	0	121220	1	121220	5329,9
121230	13564	121230	41,5	121230	0	121230	1	121230	5329,9
121240	13565	121240	40,7	121240	0	121240	1	121240	5329,9
121250	13566	121250	43,7	121250	0	121250	1	121250	5329,9
121260	13567	121260	44,7	121260	0	121260	1	121260	5329,9
121270	13568	121270	51,5	121270	0	121270	1	121270	5329,9
121280	13569	121280	53,9	121280	0	121280	1	121280	5329,9
121290	13570	121290	40,7	121290	0	121290	1	121290	5329,9
121300	13571	121300	48,5	121300	0	121300	1	121300	5329,9
121310	13572	121310	38,4	121310	0	121310	1	121310	5329,9
121320	13573	121320	52,3	121320	0	121320	1	121320	5329,9
121330	13574	121330	48,1	121330	0	121330	1	121330	5329,9
121340	13575	121340	46,6	121340	0	121340	1	121340	5329,9
121350	13576	121350	40,8	121350	0	121350	1	121350	5329,9
121360	13577	121360	43,4	121360	0	121360	1	121360	5329,9
121370	13578	121370	46,9	121370	0	121370	1	121370	5329,9
121380	13579	121380	46	121380	0	121380	1	121380	5329,9
121390	13580	121390	47,4	121390	0	121390	1	121390	5329,9
121400	13581	121400	30,4	121400	0	121400	1	121400	5329,9
121410	13582	121410	38,6	121410	0	121410	1	121410	5329,9
121420	13583	121420	57,2	121420	0	121420	1	121420	5329,9
121430	13584	121430	47,6	121430	0	121430	1	121430	5329,9
121440	13585	121440	48,2	121440	0	121440	1	121440	5329,9
121450	13586	121450	44,5	121450	0	121450	1	121450	5329,9
121460	13587	121460	46,5	121460	0	121460	1	121460	5329,9
121470	13588	121470	45,2	121470	0	121470	1	121470	5329,9
121480	13589	121480	41,8	121480	0	121480	1	121480	5329,9
121490	13590	121490	41,5	121490	0	121490	1	121490	5329,9
121500	13591	121500	39,3	121500	0	121500	1	121500	5329,9
121510	13592	121510	43,7	121510	0	121510	1	121510	5329,9
121520	13593	121520	43,2	121520	0	121520	1	121520	5329,9
121530	13594	121530	46,5	121530	0	121530	1	121530	5329,9
121540	13595	121540	55,1	121540	0	121540	1	121540	5329,9
121550	13596	121550	41,3	121550	0	121550	1	121550	5329,9
121560	13597	121560	44,7	121560	0	121560	1	121560	5329,9
121570	13598	121570	40	121570	0	121570	1	121570	5329,9
121580	13599	121580	41,4	121580	0	121580	1	121580	5329,9
121590	13600	121590	43,7	121590	0	121590	1	121590	5329,9
121600	13601	121600	41,6	121600	0	121600	1	121600	5329,9
121610	13602	121610	43	121610	0	121610	1	121610	5329,9
121620	13603	121620	49,1	121620	0	121620	1	121620	5329,9
121630	13604	121630	45,3	121630	0	121630	1	121630	5329,9
121640	13605	121640	47,4	121640	0	121640	3	121640	5329,9
121650	13606	121650	71,2	121650	0	121650	1	121650	5329,9
121660	13607	121660	44,1	121660	0	121660	1	121660	5329,9
121670	13608	121670	47,4	121670	0	121670	1	121670	5329,9
121680	13609	121680	46,2	121680	0	121680	1	121680	5329,9
121690	13610	121690	40,3	121690	0	121690	1	121690	5329,9
121700	13611	121700	43	121700	0	121700	1	121700	5329,9
121710	13612	121710	42,6	121710	0	121710	1	121710	5329,9
121720	13613	121720	41,5	121720	0	121720	1	121720	5329,9
121730	13614	121730	40,3	121730	0	121730	1	121730	5329,9
121740	13615	121740	44,6	121740	0	121740	1	121740	5329,9
121750	13616	121750	41,6	121750	0	121750	1	121750	5329,9
121760	13617	121760	42,5	121760	0	121760	1	121760	5329,9
121770	13618	121770	39,8	121770	0	121770	1	121770	5329,9
121780	13619	121780	41	121780	0	121780	1	121780	5329,9
121790	13620	121790	43,7	121790	0	121790	1	121790	5329,9
121800	13621	121800	44,9	121800	0	121800	1	121800	5329,9
121810	13622	121810	48,4	121810	0	121810	1	121810	5329,9
121820	13623	121820	39,5	121820	0	121820	1	121820	5329,9
121830	13624	121830	43,7	121830	0	121830	1	121830	5329,9
121840	13625	121840	52,6	121840	0	121840	1	121840	5329,9
121850	13626	121850	55,3	121850	0	121850	1	121850	5329,9
121860	13627	121860	50,1	121860	0	121860	1	121860	5329,9
121870	13628	121870	42,1	121870	0	121870	1	121870	5329,9
121880	13629	121880	42,6	121880	0	121880	1	121880	5329,9
121890	13630	121890	43,9	121890	0	121890	1	121890	5329,9
121900	13631	121900	44,5	121900	0	121900	1	121900	5329,9
121910	13632	121910	36,5	121910	0	121910	1	121910	5329,9
121920	13633	121920	34,7	121920	0	121920	1	121920	5329,9
121930	13634	121930	46	121930	0	121930	1	121930	5329,9
121940	13635	121940	41,6	121940	0	121940	1	121940	5329,9
121950	13636	121950	47,3	121950	0	121950	1	121950	5329,9
121960	13637	121960	39,9	121960	0	121960	1	121960	5329,9
121970	13638	121970	41,5	121970	0	121970	1	121970	5329,9
121980	13639	121980	46,8	121980	0	121980	1	121980	5329,9
121990	13640	121990	156,2	121990	0	121990	1	121990	5329,9
122000	13641	122000	45,5	122000	0	122000	1	122000	5329,9
122010	13642	122010	40,8	122010	0	122010	1	122010	5329,9
122020	13643	122020	42,9	122020	0	122020	1	122020	5329,9
122030	13644	122030	44,8	122030	0	122030	1	122030	5329,9
122040	13645	122040	41,4	122040	0	122040	1	122040	5329,9
122050	13646	122050	47	122050	0	122050	1	122050	5329,9
122060	13647	122060	44,1	122060	0	122060	1	122060	5329,9
122070	13648	122070	33,8	122070	0	122070	1	122070	5329,9
122080	13649	122080	43,5	122080	0	122080	1	122080	5329,9
122090	13650	122090	43,6	122090	0	122090	1	122090	5329,9
122100	13651	122100	41	122100	0	122100	1	122100	5329,9
122110	13652	122110	39,2	122110	0	122110	1	122110	5329,9
122120	13653	122120	55,1	122120	0	122120	1	122120	5329,9
122130	13654	122130	50,9	122130	0	122130	1	122130	5329,9
122140	13655	122140	53,9	122140	0	122140	1	122140	5329,9
122150	13656	122150	41,2	122150	0	122150	1	122150	5329,9
122160	13657	122160	91,8	122160	0	122160	1	122160	5329,9
122170	13658	122170	50	122170	0	122170	1	122170	5329,9
122180	13659	122180	42,7	122180	0	122180	1	122180	5329,9
122190	13660	122190	46,7	122190	0	122190	1	122190	5329,9
122200	13661	122200	42,8	122200	0	122200	1	122200	5329,9
122210	13662	122210	50,7	122210	0	122210	1	122210	5329,9
122220	13663	122220	53,3	122220	0	122220	1	122220	5329,9
